estado_cve_ent,estado_nombre,sustancia_cas,sustancia_grupo_iarc,sustancia_nombre,umbral_nom_eyt,umbral_nom_mpu,municipio_cve_mun,municipio_nombre,anios_reporte,anio,cantidad_kg,index_kg,umbral_nom_eyt_excede,umbral_nom_eyt_index,umbral_nom_eyt_residuo,umbral_nom_mpu_excede,umbral_nom_mpu_index,umbral_nom_mpu_residuo
06,Colima,71-43-2,1,Benceno,500.0,2500.0,009,Tecomán,16,2017,1411.3,0.999999826142338,TRUE,0.9999448280786772,911.3,FALSE,-1.0,-1088.7
06,Colima,71-43-2,1,Benceno,500.0,2500.0,009,Tecomán,16,2019,947.1,0.9999634731548092,TRUE,0.9999999999869184,447.1,FALSE,-1.0,-1552.9
06,Colima,71-43-2,1,Benceno,500.0,2500.0,009,Tecomán,16,2020,1608.14,0.9999999819951676,TRUE,0.9999942862126838,1108.14,FALSE,-1.0,-891.8599999999999
06,Colima,71-43-2,1,Benceno,500.0,2500.0,009,Tecomán,16,2021,690.52,0.9992982926594554,TRUE,0.9999657156632208,190.52,FALSE,-1.0,-1809.48
06,Colima,71-43-2,1,Benceno,500.0,2500.0,009,Tecomán,16,2022,1615.45,0.99999998344929,TRUE,0.9999947476735468,1115.45,FALSE,-1.0,-884.55
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,048,Juárez,1,2022,207138.53,0.3642676824935107,TRUE,0.9566109220538546,206638.53,TRUE,0.9550182249150944,204638.53
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,062,Ostuacán,1,2022,33119.2,0.060969593246438,TRUE,0.2918785658052922,32619.2,TRUE,0.2749275698045652,30619.2
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,068,Pichucalco,1,2022,794937.73,0.8986634628214589,TRUE,0.9999991257762576,794437.73,TRUE,0.9999990929475062,792437.73
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,074,Reforma,1,2022,1365647.52,0.9870630191838828,TRUE,0.9999999999763878,1365147.52,TRUE,0.9999999999755008,1363147.52
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,089,Tapachula,1,2005,0.00462,0.0829688287741492,FALSE,-1.0,-499.99538,FALSE,-1.0,-2499.99538
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,101,Tuxtla Gutiérrez,6,2005,0.00955,0.1702265840825181,FALSE,-1.0,-499.99045,FALSE,-1.0,-2499.99045
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,101,Tuxtla Gutiérrez,6,2009,0.01,0.1780808681173302,FALSE,-1.0,-499.99,FALSE,-1.0,-2499.99
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,101,Tuxtla Gutiérrez,6,2010,0.0101934715338,0.1814508127650689,FALSE,-1.0,-499.9898065284662,FALSE,-1.0,-2499.989806528466
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,101,Tuxtla Gutiérrez,6,2011,0.0113945149698,0.2022728857714077,FALSE,-1.0,-499.9886054850302,FALSE,-1.0,-2499.9886054850303
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,101,Tuxtla Gutiérrez,6,2012,0.0210182605965,0.3612551512214959,FALSE,-1.0,-499.9789817394035,FALSE,-1.0,-2499.9789817394035
07,Chiapas,71-43-2,1,Benceno,500.0,2500.0,101,Tuxtla Gutiérrez,6,2013,0.0184775917824,0.3208520509810773,FALSE,-1.0,-499.9815224082176,FALSE,-1.0,-2499.9815224082176
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,004,Aquiles Serdán,1,2020,705.34,0.6709954870502344,TRUE,0.2322360331441124,205.34000000000003,FALSE,-1.0,-1794.66
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2005,0.1012,0.9489977104538608,FALSE,-1.0,-499.8988,FALSE,-1.0,-2499.8988
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2007,0.0896163202566,0.9236159083345769,FALSE,-1.0,-499.9103836797434,FALSE,-1.0,-2499.9103836797435
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2011,0.0014781,8.513855999758846e-06,FALSE,-1.0,-499.9985219,FALSE,-1.0,-2499.9985219
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2012,0.04105104,0.0002364539859931,FALSE,-1.0,-499.95894896,FALSE,-1.0,-2499.95894896
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2013,0.0436533105486,0.0002514430634608,FALSE,-1.0,-499.9563466894514,FALSE,-1.0,-2499.9563466894515
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2015,4432.37,0.9999265620715244,TRUE,0.9997676229975624,3932.37,TRUE,0.9999999995702232,1932.37
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2016,11146.02,0.9883074369190304,TRUE,0.9999999999554888,10646.02,TRUE,0.9999999955362782,8646.02
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2017,12118.13,0.9925133770575488,TRUE,0.9999999999952602,11618.13,TRUE,0.9999999995246758,9618.13
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2018,12128.07,0.9925474625257498,TRUE,0.9999999999953676,11628.07,TRUE,0.9999999995354378,9628.07
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2019,3695.64,0.9995991037321011,TRUE,0.9987319076909568,3195.64,TRUE,0.9999979147601266,1195.64
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2020,1215.3813,0.8853774233041758,TRUE,0.6773056771653778,715.3813,FALSE,-1.0,-1284.6187
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2021,3653.4513,0.999558187752334,TRUE,0.998602546441937,3153.4513,TRUE,0.9999966097723674,1153.4513000000002
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,019,Chihuahua,13,2022,4614.8513,0.999951768312253,TRUE,0.9998473780376652,4114.8513,TRUE,0.999999999947486,2114.8513000000003
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,032,Hidalgo del Parral,6,2005,0.011,0.1954524777794741,FALSE,-1.0,-499.989,FALSE,-1.0,-2499.989
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,032,Hidalgo del Parral,6,2009,0.0121952106249,7.024441308400853e-05,FALSE,-1.0,-499.9878047893751,FALSE,-1.0,-2499.987804789375
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,032,Hidalgo del Parral,6,2010,0.0177076921248,0.0001019963062851,FALSE,-1.0,-499.9822923078752,FALSE,-1.0,-2499.982292307875
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,032,Hidalgo del Parral,6,2011,0.0178924680165,0.0001030606154102,FALSE,-1.0,-499.9821075319835,FALSE,-1.0,-2499.9821075319837
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,032,Hidalgo del Parral,6,2012,0.0177538860744,0.0001022623834319,FALSE,-1.0,-499.9822461139256,FALSE,-1.0,-2499.9822461139256
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,032,Hidalgo del Parral,6,2013,0.0234511436,0.0001350785863143,FALSE,-1.0,-499.9765488564,FALSE,-1.0,-2499.9765488564
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2004,3398.0,0.9992042637464108,TRUE,0.9999999999999938,2898.0,TRUE,0.999935693186838,898.0
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2005,0.671,0.9999999999354028,FALSE,-1.0,-499.329,FALSE,-1.0,-2499.329
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2007,0.077112,0.882733625095391,FALSE,-1.0,-499.922888,FALSE,-1.0,-2499.922888
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2008,3683.764,0.9995879851246714,TRUE,0.9986967536187464,3183.764,TRUE,0.999997609039273,1183.764
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2009,2574.0403179058785,0.9999999999997352,TRUE,0.999999999915966,2074.0403179058785,TRUE,0.999999998902756,74.04031790587851
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2010,2285.6206,0.9999999999926564,TRUE,0.9999999976695446,1785.6205999999995,FALSE,-1.0,-214.37940000000023
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2011,2140.9918,0.9999999999611408,TRUE,0.9999999876681236,1640.9917999999998,FALSE,-1.0,-359.0082000000002
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2012,2817.706,0.999999999999984,TRUE,0.9999999999949258,2317.706,TRUE,0.9999999774316743,317.7059999999997
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2013,2394.961151872,0.9999999999979164,TRUE,0.9999999993386948,1894.961151872,FALSE,-1.0,-105.03884812800015
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2014,2285.1552,0.999999999992617,TRUE,0.9999999976570164,1785.1552,FALSE,-1.0,-214.84479999999985
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2015,2947.7200000000003,0.99775606060445,TRUE,0.9929162218447072,2447.7200000000003,TRUE,0.988556409039118,447.72000000000025
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2016,2923.659,0.5873501981844838,TRUE,0.9925139441282892,2423.659,TRUE,0.4526714811427896,423.6590000000001
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2017,3547.62,0.6736367741857112,TRUE,0.9982170058019756,3047.62,TRUE,0.8357345826802802,1047.62
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2018,4852.9357,0.8069127368943336,TRUE,0.9999118138614218,4352.9357,TRUE,0.9911949417459482,2352.9357
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2019,4376.74,0.9999165200037192,TRUE,0.9997358501132548,3876.74,TRUE,0.9999999991842374,1876.74
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2020,4420.16,0.9999244668727724,TRUE,0.9997609937772338,3920.16,TRUE,0.999999999505313,1920.16
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2021,4454.6898,0.9999302430149186,TRUE,0.9997792695954286,3954.6898,TRUE,0.9999999996676654,1954.6898
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,037,Juárez,18,2022,3782.83,0.9996720525338608,TRUE,0.9989625733294584,3282.83,TRUE,0.999999236272511,1282.83
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2015,2023.47,0.981283133281192,TRUE,0.9419461493663692,1523.47,FALSE,-1.0,-476.53
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2016,2394.26,0.501746480747894,TRUE,0.9748744547385068,1894.26,FALSE,-1.0,-105.73999999999978
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2017,1887.18,0.4093301401374076,TRUE,0.9213716825131126,1387.18,FALSE,-1.0,-612.8199999999999
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2018,1987.7284,0.428430403783774,TRUE,0.9371198032074144,1487.7284,FALSE,-1.0,-512.2716
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2019,5363.55,0.999991406258192,TRUE,0.999972805222776,4863.55,TRUE,0.9999999999999908,2863.55
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2020,3800.23,0.9996849377384576,TRUE,0.9990033203997106,3300.23,TRUE,0.9999993749928406,1300.23
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2021,2645.42,0.995502132869898,TRUE,0.9858353804964592,2145.42,TRUE,0.6845459736305461,145.42000000000007
08,Chihuahua,71-43-2,1,Benceno,500.0,2500.0,051,Ocampo,8,2022,1821.02,0.9703244514863456,TRUE,0.909013441673144,1321.02,FALSE,-1.0,-678.98
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,002,Azcapotzalco,2,2004,0.000588,0.0105836048074223,FALSE,-1.0,-499.999412,FALSE,-1.0,-2499.999412
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,002,Azcapotzalco,2,2005,0.0006882,0.0123869664022755,FALSE,-1.0,-499.9993118,FALSE,-1.0,-2499.9993118
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2005,0.16,0.9937175734303412,FALSE,-1.0,-499.84,FALSE,-1.0,-2499.84
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2007,0.08519,0.911008029551252,FALSE,-1.0,-499.91481,FALSE,-1.0,-2499.91481
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2009,0.117407,0.97121786630104,FALSE,-1.0,-499.882593,FALSE,-1.0,-2499.882593
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2010,0.096527,0.013898992884483,FALSE,-1.0,-499.903473,FALSE,-1.0,-2499.903473
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2011,95.251,0.991749193744895,FALSE,-1.0,-404.749,FALSE,-1.0,-2404.749
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2012,0.068,0.0097916870490291,FALSE,-1.0,-499.932,FALSE,-1.0,-2499.932
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2013,92.233,0.9901903678504224,FALSE,-1.0,-407.767,FALSE,-1.0,-2407.767
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,006,Iztacalco,8,2017,687.1878,0.6593372843467857,TRUE,0.7925312826980306,187.18780000000004,FALSE,-1.0,-1812.8122
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2004,0.4418,0.9999997524499228,FALSE,-1.0,-499.5582,FALSE,-1.0,-2499.5582
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2005,0.41706,0.9999993967976476,FALSE,-1.0,-499.58294,FALSE,-1.0,-2499.58294
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2007,0.46,0.9999998714377848,FALSE,-1.0,-499.54,FALSE,-1.0,-2499.54
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2008,0.4696,0.9999999090042346,FALSE,-1.0,-499.5304,FALSE,-1.0,-2499.5304
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2009,0.18233,0.9971831674329577,FALSE,-1.0,-499.81767,FALSE,-1.0,-2499.81767
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2010,0.50236,0.0722139175180034,FALSE,-1.0,-499.49764,FALSE,-1.0,-2499.49764
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2011,0.4963,0.0142924666847126,FALSE,-1.0,-499.5037,FALSE,-1.0,-2499.5037
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2012,2.17918,0.3038918837025952,FALSE,-1.0,-497.82082,FALSE,-1.0,-2497.82082
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,007,Iztapalapa,9,2013,0.49416,0.014230847220364,FALSE,-1.0,-499.50584,FALSE,-1.0,-2499.50584
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,010,Álvaro Obregón,7,2005,0.027,0.4510359213538035,FALSE,-1.0,-499.973,FALSE,-1.0,-2499.973
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,010,Álvaro Obregón,7,2007,0.027407,0.4568522453775554,FALSE,-1.0,-499.972593,FALSE,-1.0,-2499.972593
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,010,Álvaro Obregón,7,2009,0.036215,0.5729274920466016,FALSE,-1.0,-499.963785,FALSE,-1.0,-2499.963785
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,010,Álvaro Obregón,7,2010,0.036,0.005183953562476,FALSE,-1.0,-499.964,FALSE,-1.0,-2499.964
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,010,Álvaro Obregón,7,2011,0.0369,0.0010627195999308,FALSE,-1.0,-499.9631,FALSE,-1.0,-2499.9631
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,010,Álvaro Obregón,7,2012,0.0335,0.004823962580619,FALSE,-1.0,-499.9665,FALSE,-1.0,-2499.9665
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,010,Álvaro Obregón,7,2013,0.0275,0.0007919998344023,FALSE,-1.0,-499.9725,FALSE,-1.0,-2499.9725
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,013,Xochimilco,3,2020,81027.0,0.9988578837304218,TRUE,0.998804055812354,80527.0,TRUE,0.998562170095636,78527.0
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,013,Xochimilco,3,2021,85070.0,0.999213012026306,TRUE,0.9991759143976916,84570.0,TRUE,0.9990092016655424,82570.0
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,013,Xochimilco,3,2022,85070.0,0.999213012026306,TRUE,0.9991759143976916,84570.0,TRUE,0.9990092016655424,82570.0
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2014,197665.7,0.9999999754787006,TRUE,0.9999999743223208,197165.7,TRUE,0.9999999691251452,195165.7
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2015,187197.39,0.9999999356522784,TRUE,0.9999999326177572,186697.39,TRUE,0.9999999189795564,184697.39
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2016,1626.8415,0.999999985484763,TRUE,0.9999953936243472,1126.8415,FALSE,-1.0,-873.1585
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2017,1741.8852,0.964494530535246,TRUE,0.9999987759811032,1241.8852,FALSE,-1.0,-758.1148000000001
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2018,2397.2381,0.99999999999797,TRUE,0.9999999993558152,1897.2381,FALSE,-1.0,-102.76189999999995
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2019,951.1606,0.9999651424346248,TRUE,0.9999999999896464,451.1606,FALSE,-1.0,-1548.8393999999998
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2020,1429.0081,0.0657536836136034,TRUE,0.0427825622242126,929.0081,FALSE,-1.0,-1070.9919
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2021,681.705173,0.0314026459363925,TRUE,0.0083727787101264,181.70517299999997,FALSE,-1.0,-1818.294827
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,014,Benito Juárez,9,2022,633.973325,0.0292051831145405,TRUE,0.0061734123891912,133.97332500000005,FALSE,-1.0,-1866.026675
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,015,Cuauhtémoc,4,2014,1129.54,0.0520022515736557,TRUE,0.029001068529215,629.54,FALSE,-1.0,-1370.46
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,015,Cuauhtémoc,4,2016,1348.34,0.9999996409232916,TRUE,0.9998860540783968,848.3399999999999,FALSE,-1.0,-1151.66
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,015,Cuauhtémoc,4,2017,1387.09,0.9213560176413318,TRUE,0.999927081346913,887.0899999999999,FALSE,-1.0,-1112.91
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,015,Cuauhtémoc,4,2022,6880.0,0.3068193303654867,TRUE,0.2858034269091951,6380.0,TRUE,0.1991337760495926,4380.0
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,016,Miguel Hidalgo,6,2005,0.060052173,0.7935470942774265,FALSE,-1.0,-499.939947827,FALSE,-1.0,-2499.939947827
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,016,Miguel Hidalgo,6,2009,0.00824,0.1472418643138755,FALSE,-1.0,-499.99176,FALSE,-1.0,-2499.99176
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,016,Miguel Hidalgo,6,2010,49.281818,0.9999986290643416,FALSE,-1.0,-450.718182,FALSE,-1.0,-2450.718182
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,016,Miguel Hidalgo,6,2011,61.592033,0.9440299193031392,FALSE,-1.0,-438.407967,FALSE,-1.0,-2438.407967
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,016,Miguel Hidalgo,6,2012,73.91,0.9999999988607922,FALSE,-1.0,-426.09,FALSE,-1.0,-2426.09
09,Ciudad de México,71-43-2,1,Benceno,500.0,2500.0,016,Miguel Hidalgo,6,2013,68.0,0.96096755279641,FALSE,-1.0,-432.0,FALSE,-1.0,-2432.0
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2005,0.055431,0.7606509645684763,FALSE,-1.0,-499.944569,FALSE,-1.0,-2499.944569
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2007,0.0401271,0.0011556599655189,FALSE,-1.0,-499.9598729,FALSE,-1.0,-2499.9598729
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2009,0.0338753,0.5439548957115932,FALSE,-1.0,-499.9661247,FALSE,-1.0,-2499.9661247
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2010,0.0338754,0.5439561631138807,FALSE,-1.0,-499.9661246,FALSE,-1.0,-2499.9661246
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2011,0.0332,0.0009561597086129,FALSE,-1.0,-499.9668,FALSE,-1.0,-2499.9668
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2012,0.0528,0.0015206388279191,FALSE,-1.0,-499.9472,FALSE,-1.0,-2499.9472
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2013,70.0,0.9651407285924828,FALSE,-1.0,-430.0,FALSE,-1.0,-2430.0
10,Durango,71-43-2,1,Benceno,500.0,2500.0,005,Durango,8,2014,1261.0,0.9999990179005986,TRUE,0.9996883808039794,761.0,FALSE,-1.0,-1239.0
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2005,0.0318,0.5171196688214592,FALSE,-1.0,-499.9682,FALSE,-1.0,-2499.9682
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2007,132.862618,0.999051106676914,FALSE,-1.0,-367.137382,FALSE,-1.0,-2367.137382
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2009,0.1050451093128,0.9554439217442174,FALSE,-1.0,-499.8949548906872,FALSE,-1.0,-2499.894954890687
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2010,0.139428828066,0.9868702828328116,FALSE,-1.0,-499.860571171934,FALSE,-1.0,-2499.860571171934
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2011,142.8614953832799,0.9994664414617852,FALSE,-1.0,-357.13850461672007,FALSE,-1.0,-2357.13850461672
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2012,164.0918798251865,0.9998428993147436,FALSE,-1.0,-335.90812017481346,FALSE,-1.0,-2335.9081201748136
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2013,171.0960218853108,0.9998950510121544,FALSE,-1.0,-328.9039781146892,FALSE,-1.0,-2328.9039781146894
10,Durango,71-43-2,1,Benceno,500.0,2500.0,007,Gómez Palacio,8,2021,1000.0,0.9999801411885764,TRUE,0.9999999999993788,500.0,FALSE,-1.0,-1500.0
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,005,Apaseo el Grande,1,2013,36147.42183,0.9309773203294608,TRUE,0.9278397765448004,35647.42183,TRUE,0.9138635321685082,33647.42183
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,007,Celaya,7,2005,0.0093,0.0002678399935951,FALSE,-1.0,-499.9907,FALSE,-1.0,-2499.9907
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,007,Celaya,7,2007,0.0149,0.2619491386193826,FALSE,-1.0,-499.9851,FALSE,-1.0,-2499.9851
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,007,Celaya,7,2009,0.0149,6.86591999921049e-07,FALSE,-1.0,-499.9851,FALSE,-1.0,-2499.9851
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,007,Celaya,7,2010,0.01529,7.045632000046709e-07,FALSE,-1.0,-499.98471,FALSE,-1.0,-2499.98471
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,007,Celaya,7,2011,0.017362,8.000409601471858e-07,FALSE,-1.0,-499.982638,FALSE,-1.0,-2499.982638
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,007,Celaya,7,2012,0.022817239,2.1028367469533293e-07,FALSE,-1.0,-499.977182761,FALSE,-1.0,-2499.977182761
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,007,Celaya,7,2013,0.02782343,1.2821036543542164e-06,FALSE,-1.0,-499.97217657,FALSE,-1.0,-2499.97217657
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,017,Irapuato,7,2005,0.009211,0.0002652767937774,FALSE,-1.0,-499.990789,FALSE,-1.0,-2499.990789
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,017,Irapuato,7,2007,0.028653,0.4744162972388897,FALSE,-1.0,-499.971347,FALSE,-1.0,-2499.971347
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,017,Irapuato,7,2009,0.0263296,1.2132679678700242e-06,FALSE,-1.0,-499.9736704,FALSE,-1.0,-2499.9736704
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,017,Irapuato,7,2010,0.02,9.216000000922264e-07,FALSE,-1.0,-499.98,FALSE,-1.0,-2499.98
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,017,Irapuato,7,2011,0.06801,3.1339007999786617e-06,FALSE,-1.0,-499.93199,FALSE,-1.0,-2499.93199
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,017,Irapuato,7,2012,0.024677519,2.2742801508712773e-07,FALSE,-1.0,-499.975322481,FALSE,-1.0,-2499.975322481
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,017,Irapuato,7,2013,0.02853141,1.314727372747626e-06,FALSE,-1.0,-499.97146859,FALSE,-1.0,-2499.97146859
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,020,León,6,2005,0.01,0.0002879999920373,FALSE,-1.0,-499.99,FALSE,-1.0,-2499.99
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,020,León,6,2007,0.013396254,0.2365652253761054,FALSE,-1.0,-499.986603746,FALSE,-1.0,-2499.986603746
11,Guanajuato,71-43-2,1,Benceno,500.0,2500.0,020,León,6,2010,0.01131749,5.215099392330558e-07,FALSE,-1.0,-499.98868251,FALSE,-1.0,-2499.98868251
